"","uid","multiapply_ind","gjj_flag","flt_flag","car_flag","sz_flag","credit_card_flag","eb_value_ind","birth_year","brand_level","al_date1","al_date2","al_date3","al_date1_bank","al_date1_nbank","al_id_m3_num","al_id_m3_bank_num","al_id_m3_nbank_orgnum","al_id_m6_nbank_orgnum","flag_bank","flag_nbank_cons","flag_nbank_cash","last_job_opendate","fst_opendate","salary","flight_id","high_id","flt_m8_id","qmonth","acm_cardindex","debit_balance_m6_avg","debit_in_m6","debit_in_num_m6","debit_out_m6","debit_out_num_m6","credit_out_m6","credit_out_num_m6","credit_cash_m6","credit_cash_month_m6","credit_def_month_m6","debit_balance_m12_avg","debit_in_m12","debit_in_num_m12","debit_out_m12","debit_out_num_m12","credit_out_m12","credit_out_num_m12","credit_cash_m12","credit_cash_month_m12","credit_def_month_m12","mobile_weight","user_level","user_vip","eb_amt_avg","eb_freq","life_house","life_car","life_marry","life_mommy","life_child","consumption_flag","cons_cont","cons_time_recent","cons_tot_m3_num","cons_tot_m3_pay","cons_tot_m3_p_catenum","cons_tot_m3_v_catenum","cons_tot_m3_visits","cons_tot_m12_num","cons_tot_m12_pay","cons_tot_m12_p_catenum","cons_tot_m12_v_catenum","cons_tot_m12_visits","cons_max_m3_num","cons_max_m3_pay","cons_max_m3_paycate","cons_max_m12_num","cons_max_m12_pay","cons_max_m12_paycate","cons_m3_RYBH_num","cons_m3_RYBH_pay","cons_m3_JYDQ_num","cons_m3_JYDQ_pay","cons_m3_MYYP_num","cons_m3_MYYP_pay","cons_m12_RYBH_num","cons_m12_RYBH_pay","cons_m12_JYDQ_num","cons_m12_JYDQ_pay","cons_m12_MYYP_num","cons_m12_MYYP_pay","same_prov","same_city","current_age","al_date1_length","al_date2_length","al_date3_length","al_id_m3_num_combine","al_id_m3_bank_num_combine","al_id_m3_nbank_orgnum_combine","al_id_m6_nbank_orgnum_combine","last_job_opendate_length","fst_opendate_length","NA1_TYPE1","NA1_TYPE2","NA1_TYPE3","GENDER","P_PROV","H_PROV"
"39","001716484D94468F9FA81BF78C0F2B93",0,1,0,0,1,1,1,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17776,17257,3667,NA,NA,NA,201605,3,0,0,NA,0,NA,1750000,NA,2750,1,0,0,0,NA,0,NA,2350000,NA,15250,4,0,42,2,0,0,0,0,NA,0,0,0,1,"M4","T1",6,600,1,2,30,25,7000,6,8,144,5,600,"C16",10,4000,"C9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,32,NA,NA,NA,NA,NA,NA,NA,3103,3622,"","","","Female","A30","A30"
"40","0018EF5F79593D9BC3A6B327D7B29E8E",0,0,1,0,1,1,0,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,201605,4,250,1250,NA,1250,NA,60000,NA,0,0,0,250,1250,NA,1250,NA,77500,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M3","T1",9,500,1,2,45,10,600,1,2,50,7,500,"C16",8,600,"C16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","Unknown","A18"
"41","001908EFB75A244FF0A901F6E77B28EE",1,0,0,0,NA,1,1,1995,NA,20170103,20161227,20161208,NA,20170103,4,0,4,7,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,8,4,7789,47,0,1,0,0,0,1,"M1","T1",1,90,1,1,5,1,90,1,1,5,1,90,"C1",1,90,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22,57,64,83,4,0,4,7,NA,NA,"A10","A8","A2","Female","A12","A12"
"42","001949D4F0C759BBCE7B8F4E17207D91",0,0,0,0,1,1,1,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,8,0,155250,NA,18250,NA,3e+05,NA,0,0,0,0,155250,NA,18250,NA,395000,NA,0,0,0,72,6,5,1652,4,1,1,1,0,1,1,"M1","T1",1,300,1,1,5,1,300,1,1,5,1,300,"C26",1,300,"C26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A10","A10"
"43","001A08B4946813B77842BB2D9829E7E5",0,0,0,0,NA,1,0,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M4","T1",12,700,3,14,576,53,2000,4,18,1126,5,300,"C25",38,700,"C29",2,300,NA,NA,5,300,2,300,NA,NA,11,700,1,0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A24","A24"
"44","001A333E39AE4C1B72735AFA33F40102",0,1,0,0,1,1,0,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18403,18403,2200,NA,NA,NA,201605,6,0,7e+05,NA,3e+05,NA,140000,NA,0,0,0,0,1100000,NA,360000,NA,142000,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M1","T1",5,300,1,2,25,5,300,1,2,25,4,300,"C16",4,300,"C16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,32,NA,NA,NA,NA,NA,NA,NA,2476,2476,"","","","Male","A13","A15"
"45","001AE533C262980006E346EE7424971F",0,0,0,0,1,1,0,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,9,5125,4e+05,NA,4e+05,NA,61250,NA,0,0,0,7593,632500,NA,7e+05,NA,120500,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M4","T1",25,2000,6,10,363,60,7000,9,12,605,8,1000,"C7",24,3000,"C9",6,300,0,0,3,200,8,400,0,0,4,200,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","Unknown","A12"
"46","001D184A50F4242A6328AA47A86860BB",0,0,1,0,1,1,1,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,201605,7,61875,5e+06,NA,6e+06,NA,4e+05,NA,0,0,0,50437,6750000,NA,7750000,NA,426250,NA,0,0,0,78,5,2,1642,7,1,1,1,0,0,1,"M4","T1",40,5000,9,16,1117,80,10000,11,17,1640,12,3000,"C25",22,6000,"C7",12,200,1,300,1,100,14,200,2,600,2,200,0,0,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A23","A2"
"47","001D733A52D5374C73E40BB6B9F9539D",0,0,0,0,1,1,0,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,1,0,1250,NA,1250,NA,0,NA,0,0,0,0,1250,NA,1250,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M1","T1",4,80,1,2,20,4,80,1,2,20,3,80,"C22",3,80,"C22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A9","A9"
"48","001DD4A0943A21BBEC7A8C20F0D753C2",0,0,0,0,1,1,1,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,4,0,650000,NA,49750,NA,550000,NA,0,0,0,12500,650000,NA,56500,NA,550750,NA,0,0,0,10,7,4,511,7,1,1,1,0,1,1,"M4","T1",11,800,5,16,761,32,3000,9,18,1402,5,500,"C7",8,800,"C1",2,100,NA,NA,2,30,3,100,1,400,5,200,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","Unknown","A30"
"49","001E051209913C48634A158EDE0402DB",0,0,1,0,NA,1,0,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M4","T1",9,200,1,1,45,36,800,3,3,180,9,200,"C1",30,700,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A10","A10"
"50","001EAB9A719F0261D48F9F5B99B80010",0,0,0,0,1,1,1,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,4,3000,0,NA,33250,NA,4500,NA,0,0,0,2000,2500,NA,37750,NA,9250,NA,0,0,0,98,6,2,798,17,1,1,1,0,0,1,"M4","T1",78,10000,11,18,1548,174,20000,18,23,3230,28,5000,"C7",43,7000,"C7",1,10,0,0,0,0,10,400,5,600,2,100,1,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A17","A17"
"51","0020B69B29DB9E5E0FF8AB26EAAD3091",0,1,1,0,1,1,1,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15863,15863,7563,1,0,0,201605,4,16666,140000,NA,110000,NA,60250,NA,0,0,0,18750,180000,NA,150000,NA,85250,NA,0,0,0,56,3,1,108,1,0,NA,0,0,0,1,"M4","T1",1,40,1,9,123,6,200,3,14,237,1,40,"C23",3,100,"C7",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,5016,5016,"","","","Male","Unknown","A21"
"52","0020F278070A86FD51A111855CAE10DA",0,1,0,0,1,1,1,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16490,16490,9100,NA,NA,NA,201605,1,0,0,NA,0,NA,9750,NA,0,0,0,0,0,NA,0,NA,9750,NA,0,0,0,99,6,0,1107,15,1,1,1,0,0,1,"M4","T1",9,400,2,2,45,18,900,4,4,90,8,300,"C1",14,700,"C1",NA,NA,NA,NA,NA,NA,1,50,NA,NA,NA,NA,1,1,48,NA,NA,NA,NA,NA,NA,NA,4389,4389,"","","","Female","A1","A1"
"53","00214DA5546BA2095F3493CE3CB970F3",0,0,0,0,NA,1,1,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6,5,264,8,1,1,0,0,0,1,"M1","T1",9,90,1,2,45,9,90,1,2,45,7,90,"C16",7,90,"C16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A15","A15"
"54","002178B7D014A9D84FF3AA9869A89167",1,0,0,0,1,1,1,1980,NA,20170127,20151104,20150920,NA,20170127,1,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,201701,7,0,250,1,22750,9,90000,73,0,0,0,0,13500,8,39500,29,175000,12,2250,3,0,36,1,0,91,2,0,NA,0,0,0,1,"M4","T1",112,10000,10,16,1073,197,20000,15,19,1565,36,6000,"C7",66,10000,"C7",15,400,NA,NA,17,1000,19,400,2,2000,35,3000,1,0,37,33,483,528,1,0,1,1,NA,NA,"A8","A13","A13","Female","A30","A30"
"55","00223A093C79AF5FB0750D5C720303FF",0,0,0,0,1,1,1,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,7,750,25000,NA,3250,NA,9000,NA,0,0,0,750,25000,NA,3500,NA,24250,NA,0,0,0,84,5,4,957,10,1,NA,0,1,1,1,"M4","T1",82,10000,9,16,1208,126,20000,12,19,1823,47,8000,"C7",65,10000,"C7",6,200,0,0,0,0,6,200,0,0,1,80,0,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A9","A2"
"56","00225124F77DB8546A37D8D6B3EE5DC6",0,1,0,0,1,1,1,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19563,19563,10081,NA,NA,NA,201606,15,583,1587500,98,2.1e+07,11,20250,46,4500,3,0,550,2587500,14,22950000,24,40000,69,13750,6,0,89,6,2,641,13,0,NA,0,0,0,1,"M4","T1",126,10000,10,15,646,191,20000,16,21,956,29,3000,"C7",46,5000,"C8",29,1000,0,0,16,600,39,1000,0,0,22,900,1,0,28,NA,NA,NA,NA,NA,NA,NA,1316,1316,"","","","Female","A3","A3"
"57","00228A006E963C6D17B2C74E9B948C0F",0,1,1,0,1,1,1,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19008,19008,13925,1,0,0,201605,9,17666,140000,NA,187500,NA,77750,NA,0,0,0,17666,140000,NA,203250,NA,77750,NA,0,0,0,74,3,1,136,3,1,1,0,0,1,1,"M4","T1",5,500,2,8,668,645,4000,11,17,1137,3,300,"C27",604,1000,"C16",2,300,NA,NA,NA,NA,2,300,NA,NA,10,500,0,0,30,NA,NA,NA,NA,NA,NA,NA,1871,1871,"","","","Male","A16","A15"
"58","002353A105BA11726DD521EF1AA3C72C",1,0,0,0,1,1,1,1986,NA,20160505,NA,NA,20160505,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,201605,5,22583,1200000,NA,1400000,NA,110000,NA,0,0,0,20843,1900000,NA,2100000,NA,135000,NA,0,0,0,89,3,2,609,7,1,1,0,0,1,1,"M4","T1",50,6000,10,17,2085,127,20000,13,18,2682,22,3000,"C7",38,5000,"C7",2,60,0,0,0,0,3,90,0,0,0,0,1,0,31,300,NA,NA,0,0,0,0,NA,NA,"A13","","","Male","A30","A30"
"59","0023AE95727F268BC0A06DF592BEF9E4",0,0,0,0,1,1,1,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,12,61916,105000,NA,27750,NA,0,NA,0,0,0,96437,105500,NA,147750,NA,52750,NA,0,0,0,70,5,3,628,13,1,1,1,0,0,1,"M4","T1",63,10000,7,13,660,124,20000,11,21,1036,20,4000,"C26",36,5000,"C26",10,200,NA,NA,NA,NA,22,700,0,0,8,300,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","Unknown","A22"
"60","0024747D737E2AE2B5A13A652133E3E3",0,0,1,0,1,1,1,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,201608,10,4333,6000,7,18750,31,1300000,71,0,0,0,12625,9500,13,29250,49,1430000,16,0,0,0,91,3,2,45,0,0,1,0,0,0,1,"M4","T1",4,300,1,1,20,22,1000,4,4,110,4,300,"C1",15,600,"C11",NA,NA,NA,NA,NA,NA,NA,NA,1,600,NA,NA,0,0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A13","A24"
"61","0024CA296EC7B37790B6AC083021F489",0,1,0,0,1,1,0,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18807,18807,1800,NA,NA,NA,201605,11,0,0,NA,250,NA,1300000,NA,0,0,0,0,0,NA,250,NA,2800000,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M4","T1",21,900,1,1,105,149,4000,7,7,745,21,900,"C1",131,4000,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,400,1,0,38,NA,NA,NA,NA,NA,NA,NA,2072,2072,"","","","Female","A15","A15"
"62","0024E42B95899B878AD462176A9EFE26",0,0,0,0,1,1,1,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,11,0,11500,NA,25000,NA,175000,NA,0,0,0,0,11500,NA,25000,NA,422500,NA,0,0,0,31,3,2,83,0,0,NA,0,0,0,1,"M4","T1",2,600,1,6,250,5,2000,4,7,393,2,600,"C26",2,600,"C24",0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","Unknown","A11"
"63","0026629880DE264063C0A436730FBDC9",1,1,1,0,1,1,1,1990,NA,20160323,NA,NA,20160323,NA,0,0,0,0,1,0,0,18830,18830,NA,1,0,0,201605,8,500,332500,NA,237500,NA,287500,NA,0,0,0,500,525000,NA,430000,NA,337500,NA,0,0,0,60,0,0,87,1,0,NA,0,0,0,1,"M4","T1",158,30000,8,16,4029,263,50000,10,19,6680,107,20000,"C7",169,30000,"C7",0,0,5,900,0,0,0,0,5,900,1,100,1,1,27,343,NA,NA,0,0,0,0,2049,2049,"A13","","","Male","A16","A16"
"64","0026F0531D5979FA8543DFBA73C7F66F",1,0,1,0,1,1,1,1985,NA,20151024,NA,NA,20151024,NA,0,0,0,0,1,0,0,NA,NA,NA,1,0,0,201605,17,750,125000,NA,15500,NA,1e+06,NA,0,0,0,666,125250,NA,16000,NA,1105000,NA,0,0,0,91,8,5,1763,39,1,1,1,1,1,1,"M4","T1",160,30000,10,21,1729,231,40000,12,22,2524,60,10000,"C7",76,10000,"C7",0,0,NA,NA,36,5000,0,0,NA,NA,51,6000,1,1,32,494,NA,NA,0,0,0,0,NA,NA,"A13","","","Male","A10","A10"
"65","002746D01A791C372B9E4099F67AEEC0",0,0,0,0,NA,1,0,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M4","T1",6,300,1,1,30,20,700,3,3,100,6,300,"C1",18,600,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","Unknown","A18"
"66","0027FEBB521AE634529645A0702E936E",0,1,0,0,1,1,1,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20229,16288,5150,NA,NA,NA,201605,14,12666,75250,NA,35000,NA,1e+06,NA,0,0,0,11406,90500,NA,39250,NA,2400000,NA,0,0,0,95,7,3,1126,29,1,1,1,0,1,1,"M4","T1",165,10000,10,16,966,261,20000,16,22,1682,104,5000,"C7",138,7000,"C7",0,0,3,70,9,1000,12,900,4,100,15,3000,0,0,41,NA,NA,NA,NA,NA,NA,NA,650,4591,"","","","Female","A16","A3"
"67","00293BD7FD467086FD4EBA75786582C1",0,0,1,0,1,1,1,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,201605,15,250,187500,NA,242500,NA,212500,NA,16750,4,0,250,695000,NA,410000,NA,342500,NA,34250,10,0,90,7,4,553,10,1,1,1,0,1,1,"M1","T1",2,800,2,2,10,2,800,2,2,10,1,600,"C1",1,600,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A10","A10"
"68","002A3B969C7926AC9C2F1CAEF6B16BF7",0,0,0,0,1,1,0,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,3,0,0,NA,0,NA,247500,NA,750,1,0,0,0,NA,0,NA,297500,NA,750,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M1","T1",1,1000,1,1,5,1,1000,1,1,5,1,1000,"C1",1,1000,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A24","A24"
"69","002BCD33F8B29ED12359853113DB915E",1,0,0,0,1,1,1,1988,NA,20170112,20161012,NA,NA,20170112,1,0,1,2,0,1,0,NA,NA,NA,NA,NA,NA,201605,21,250,12500,NA,500,NA,2050000,NA,1250,1,0,250,75000,NA,63000,NA,6050000,NA,3250,7,0,10,8,4,7789,47,0,1,0,0,0,1,"M4","T1",19,600,2,13,285,118,10000,15,17,543,15,300,"C9",30,5000,"C7",0,0,0,0,0,0,1,100,1,400,13,800,1,1,29,48,140,NA,1,0,1,2,NA,NA,"A9","A10","","Male","A3","A3"
"70","002C1AA4118AB207EE264182A880AFD0",0,0,0,0,1,1,1,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,16,11208,9e+05,NA,8e+05,NA,342500,NA,0,0,0,22156,1400000,NA,1300000,NA,452500,NA,0,0,0,72,3,2,59,2,0,NA,0,0,0,1,"M4","T1",9,200,3,11,51,21,800,8,16,127,4,200,"C26",6,200,"C26",0,0,NA,NA,NA,NA,2,200,NA,NA,0,0,0,0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","Unknown","A24"
"71","002CAEF81200CA4580C0B5260B08B32A",0,0,0,0,1,1,1,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,14,0,2150000,NA,125000,NA,60000,NA,0,0,0,0,6150000,NA,525000,NA,165000,NA,0,0,0,98,8,4,5326,59,1,1,1,1,1,1,"M4","T1",68,3000,9,17,441,130,10000,11,20,1088,32,700,"C7",71,4000,"C26",32,700,0,0,2,80,71,1000,4,2000,3,100,1,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A21","A21"
"72","002CC0FBF10C8CA2DB65CAD8508D3215",0,0,0,0,1,1,1,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,2,416,12000,NA,14000,NA,207500,NA,0,0,0,1000,25000,NA,29500,NA,247500,NA,0,0,0,77,2,0,51,1,0,NA,0,0,0,1,"","T2",0,0,0,6,38,7,2000,3,6,56,0,1,"C24",3,900,"C23",0,0,0,0,NA,NA,0,0,0,0,NA,NA,1,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A30","A30"
"73","002D1BA47A30160352F7CF03F12B8BF4",1,0,0,0,1,1,1,1984,NA,20161107,20161106,20161106,20161107,NA,3,3,0,0,1,0,0,NA,NA,NA,NA,NA,NA,201611,9,583,0,0,1000,8,1500,12,0,0,0,3406,2250,3,3500,22,12000,36,0,0,0,79,3,0,273,4,1,1,0,0,1,1,"M4","T1",17,2000,5,11,889,22,3000,5,18,1361,10,2000,"C24",11,2000,"C24",0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,33,114,115,115,3,2,0,0,NA,NA,"A13","A13","A13","Male","Unknown","A14"
"74","002D2319BCB6A1B2BE646E8206975352",0,0,1,0,1,1,1,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,201605,6,2333,105000,NA,155000,NA,5000,NA,0,0,0,4843,235000,NA,402500,NA,45000,NA,0,0,0,98,8,4,877,8,1,1,1,0,1,1,"M4","T1",57,7000,4,12,1234,85,10000,5,14,1607,34,5000,"C7",40,6000,"C7",0,0,0,0,4,300,0,0,0,0,9,700,1,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A28","A28"
"75","002E4D2B2E5E0E58DCE08E6BD562072B",1,0,0,0,NA,1,1,1981,NA,20160402,20151224,20151023,20160402,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,5,0,881,6,1,NA,1,0,0,1,"M4","T1",4,40,1,2,20,14,400,2,3,70,2,40,"C22",8,200,"C22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,36,333,433,495,0,0,0,0,NA,NA,"A13","A13","A5","Male","A30","A30"
"76","002E55ECA8BC0C5FF0CBBE4F5B1B2B70",1,1,0,0,NA,0,0,1989,NA,20150128,NA,NA,20150128,NA,0,0,0,0,1,0,0,20094,19789,2500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M4","T1",4,300,1,1,20,19,2000,2,2,95,4,300,"C1",17,2000,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28,763,NA,NA,0,0,0,0,785,1090,"A13","","","Male","Unknown","A11"
"77","002F64FDB615D915D0F125A0408957E9",0,0,0,0,1,1,1,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,13,25166,3e+06,NA,4e+06,NA,237500,NA,0,0,0,23357,3250000,NA,4750000,NA,292500,NA,0,0,0,78,7,3,2139,33,1,1,1,1,1,1,"M1","T1",2,100,1,1,10,2,100,1,1,10,2,100,"C1",2,100,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A5","A5"
"78","002F7E2DFA7140E2E6B2288E078B1282",0,0,0,0,1,1,1,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,3,0,0,NA,0,NA,125000,NA,0,0,0,0,0,NA,0,NA,125000,NA,0,0,0,44,4,2,283,4,0,NA,1,0,1,1,"M4","T1",37,7000,7,13,826,71,10000,10,15,1630,16,4000,"C7",26,7000,"C7",1,300,0,0,16,1000,5,1000,1,40,26,2000,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","Unknown","A24"
"79","002F89C1AF1A106709FCFEDB54BD00E2",1,0,0,0,1,1,1,1990,NA,20160302,20160204,20160203,NA,20160302,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,201605,11,2250,8e+06,91,8e+06,13,5e+05,13,12500,1,0,1375,9e+06,13,9e+06,19,540000,17,12500,1,0,82,5,0,1829,19,1,1,0,0,0,1,"M4","T1",57,20000,4,9,301,95,30000,6,15,665,41,20000,"C18",66,20000,"C18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,27,364,391,392,0,0,0,0,NA,NA,"A8","A9","A8","Male","A6","A6"
"80","0031155A818E6C1AADE64CC1C2576C96",0,0,0,0,1,1,0,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,16,5708,4e+06,NA,4e+06,NA,207500,NA,0,0,0,33343,1e+07,NA,1e+07,NA,707500,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M1","T1",2,300,1,1,10,2,300,1,1,10,2,300,"C3",2,300,"C3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A15","A10"
